sample_id,simulation_id,scenario_id,junction_id,approach_id,timestamp_s,queue_5m,queue_10m,program_id,phase_elapsed_s,is_all_red,platoon_distance_m,vehicle_count,halting_count,queue_length_m_lag_150s,mean_speed_mps_lag_150s,occupancy_pct_lag_150s,outflow_vehicles_30s_lag_150s,upstream_outflow_vehicles_30s_lag_150s,downstream_junction_queue_length_m_lag_150s,signal_phase_index_lag_150s,is_green_lag_150s,is_yellow_lag_150s,phase_remaining_s_lag_150s,platoon_eta_s_lag_150s,queue_length_m_lag_120s,mean_speed_mps_lag_120s,occupancy_pct_lag_120s,outflow_vehicles_30s_lag_120s,upstream_outflow_vehicles_30s_lag_120s,downstream_junction_queue_length_m_lag_120s,signal_phase_index_lag_120s,is_green_lag_120s,is_yellow_lag_120s,phase_remaining_s_lag_120s,platoon_eta_s_lag_120s,queue_length_m_lag_90s,mean_speed_mps_lag_90s,occupancy_pct_lag_90s,outflow_vehicles_30s_lag_90s,upstream_outflow_vehicles_30s_lag_90s,downstream_junction_queue_length_m_lag_90s,signal_phase_index_lag_90s,is_green_lag_90s,is_yellow_lag_90s,phase_remaining_s_lag_90s,platoon_eta_s_lag_90s,queue_length_m_lag_60s,mean_speed_mps_lag_60s,occupancy_pct_lag_60s,outflow_vehicles_30s_lag_60s,upstream_outflow_vehicles_30s_lag_60s,downstream_junction_queue_length_m_lag_60s,signal_phase_index_lag_60s,is_green_lag_60s,is_yellow_lag_60s,phase_remaining_s_lag_60s,platoon_eta_s_lag_60s,queue_length_m_lag_30s,mean_speed_mps_lag_30s,occupancy_pct_lag_30s,outflow_vehicles_30s_lag_30s,upstream_outflow_vehicles_30s_lag_30s,downstream_junction_queue_length_m_lag_30s,signal_phase_index_lag_30s,is_green_lag_30s,is_yellow_lag_30s,phase_remaining_s_lag_30s,platoon_eta_s_lag_30s,queue_length_m,mean_speed_mps,occupancy_pct,outflow_vehicles_30s,upstream_outflow_vehicles_30s,downstream_junction_queue_length_m,signal_phase_index,is_green,is_yellow,phase_remaining_s,platoon_eta_s,upstream_arrival_minus_local_outflow,queue_growth_150s,queue_growth_60s,speed_change_150s,occupancy_change_150s,downstream_queue_growth_150s,split
corridor_baseline_seed42_scale0.65_J1_SAN_SANGAM_1110,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,SANGAM,1110.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,12,0,32.3052,2,0,0,24.0,0.0,0.0,0.0,0.0,11,0,36.1885,3,0,0,0.0,0.0,0.0,0.0,0.0,12,0,38.3272,0,1,0,9.0,0.0,0.0,0.0,0.0,14,0,39.1398,2,0,0,24.0,0.0,0.0,0.0,0.0,15,0,36.2179,3,0,0,0.0,0.0,0.0,0.0,0.0,2,0,28.0183,0,1,0,9.0,0.0,-2,0.0,0.0,0.0,0.0,-4.2869,test
corridor_baseline_seed42_scale0.65_J1_SAN_SANGAM_1140,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,SANGAM,1140.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,11,0,36.1885,3,0,0,0.0,0.0,0.0,0.0,0.0,12,0,38.3272,0,1,0,9.0,0.0,0.0,0.0,0.0,14,0,39.1398,2,0,0,24.0,0.0,0.0,0.0,0.0,15,0,36.2179,3,0,0,0.0,0.0,0.0,0.0,0.0,2,0,28.0183,0,1,0,9.0,0.0,0.0,0.0,0.0,0,0,27.6052,2,0,0,24.0,0.0,0,0.0,0.0,0.0,0.0,-8.5833,test
corridor_baseline_seed42_scale0.65_J1_SAN_SANGAM_1170,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,SANGAM,1170.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,12,0,38.3272,0,1,0,9.0,0.0,0.0,0.0,0.0,14,0,39.1398,2,0,0,24.0,0.0,0.0,0.0,0.0,15,0,36.2179,3,0,0,0.0,0.0,0.0,0.0,0.0,2,0,28.0183,0,1,0,9.0,0.0,0.0,0.0,0.0,0,0,27.6052,2,0,0,24.0,0.0,0.0,0.0,0.0,0,0,9.0588,3,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-29.2684,test
corridor_baseline_seed42_scale0.65_J1_SAN_SANGAM_1200,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,SANGAM,1200.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,14,0,39.1398,2,0,0,24.0,0.0,0.0,0.0,0.0,15,0,36.2179,3,0,0,0.0,0.0,0.0,0.0,0.0,2,0,28.0183,0,1,0,9.0,0.0,0.0,0.0,0.0,0,0,27.6052,2,0,0,24.0,0.0,0.0,0.0,0.0,0,0,9.0588,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.3,0,1,0,9.0,0.0,0,0.0,0.0,0.0,0.0,-34.8398,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_30,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,30.0,3.149,7.4068,0,0.0,0,0.0,2,1,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_60,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,60.0,0.0,7.3842,0,0.0,0,0.0,3,2,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.4959,9.8821,8,0,2.0,2,1,0,24.0,0.0,-8,0.0,0.0,-0.3552,4.9256,2.0,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_90,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,90.0,4.1483,7.3842,0,0.0,0,0.0,1,1,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.4959,9.8821,8,0,2.0,2,1,0,24.0,0.0,2.0,5.4525,1.7436,5,0,2.0,3,0,0,0.0,0.0,-5,0.0,0.0,1.6014,-3.2129,2.0,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_120,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,120.0,10.122,7.3842,0,0.0,0,0.0,3,3,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.4959,9.8821,8,0,2.0,2,1,0,24.0,0.0,2.0,5.4525,1.7436,5,0,2.0,3,0,0,0.0,0.0,2.0,3.8079,17.8988,14,0,0.0,0,0,0,9.0,0.0,-14,0.0,0.0,-0.0432,12.9423,0.0,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_150,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,150.0,0.0,7.3842,0,0.0,0,0.0,4,3,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.4959,9.8821,8,0,2.0,2,1,0,24.0,0.0,2.0,5.4525,1.7436,5,0,2.0,3,0,0,0.0,0.0,2.0,3.8079,17.8988,14,0,0.0,0,0,0,9.0,0.0,2.0,8.606,18.06,12,0,2.0,2,1,0,24.0,0.0,-12,0.0,0.0,4.7549,13.1035,2.0,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_180,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,180.0,3.1489,7.3842,0,0.0,0,0.0,2,0,2.0,3.8511,4.9565,1,0,0.0,0,0,0,9.0,0.0,2.0,3.4959,9.8821,8,0,2.0,2,1,0,24.0,0.0,2.0,5.4525,1.7436,5,0,2.0,3,0,0,0.0,0.0,2.0,3.8079,17.8988,14,0,0.0,0,0,0,9.0,0.0,2.0,8.606,18.06,12,0,2.0,2,1,0,24.0,0.0,0.0,15.1433,1.1945,17,0,17.7164,3,0,0,0.0,0.0,-17,-2.0,-2.0,11.2922,-3.762,17.7164,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_210,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,210.0,7.524,3.149,0,0.0,0,0.0,8,6,2.0,3.4959,9.8821,8,0,2.0,2,1,0,24.0,0.0,2.0,5.4525,1.7436,5,0,2.0,3,0,0,0.0,0.0,2.0,3.8079,17.8988,14,0,0.0,0,0,0,9.0,0.0,2.0,8.606,18.06,12,0,2.0,2,1,0,24.0,0.0,0.0,15.1433,1.1945,17,0,17.7164,3,0,0,0.0,0.0,14.1087,3.6217,37.7188,38,0,0.0,0,0,0,9.0,0.0,-38,12.1087,12.1087,0.1258,27.8367,-2.0,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_240,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,240.0,10.3874,3.149,0,0.0,0,0.0,11,10,2.0,5.4525,1.7436,5,0,2.0,3,0,0,0.0,0.0,2.0,3.8079,17.8988,14,0,0.0,0,0,0,9.0,0.0,2.0,8.606,18.06,12,0,2.0,2,1,0,24.0,0.0,0.0,15.1433,1.1945,17,0,17.7164,3,0,0,0.0,0.0,14.1087,3.6217,37.7188,38,0,0.0,0,0,0,9.0,0.0,33.0347,2.7968,35.2861,23,0,29.8695,2,1,0,24.0,0.0,-23,31.0347,33.0347,-2.6557,33.5425,27.8695,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_270,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,270.0,10.4166,3.149,0,0.0,0,0.0,5,1,2.0,3.8079,17.8988,14,0,0.0,0,0,0,9.0,0.0,2.0,8.606,18.06,12,0,2.0,2,1,0,24.0,0.0,0.0,15.1433,1.1945,17,0,17.7164,3,0,0,0.0,0.0,14.1087,3.6217,37.7188,38,0,0.0,0,0,0,9.0,0.0,33.0347,2.7968,35.2861,23,0,29.8695,2,1,0,24.0,0.0,0.0,12.6162,5.2104,30,0,39.8018,3,0,0,0.0,0.0,-30,-2.0,-14.1087,8.8083,-12.6884,39.8018,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_300,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,300.0,19.3969,0.0,0,0.0,0,0.0,7,5,2.0,8.606,18.06,12,0,2.0,2,1,0,24.0,0.0,0.0,15.1433,1.1945,17,0,17.7164,3,0,0,0.0,0.0,14.1087,3.6217,37.7188,38,0,0.0,0,0,0,9.0,0.0,33.0347,2.7968,35.2861,23,0,29.8695,2,1,0,24.0,0.0,0.0,12.6162,5.2104,30,0,39.8018,3,0,0,0.0,0.0,3.149,4.4854,20.5836,33,0,9.3825,0,0,0,9.0,0.0,-33,1.149,-29.8857,-4.1206,2.5236,7.3825,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_330,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,330.0,7.4068,0.0,0,0.0,0,0.0,10,8,0.0,15.1433,1.1945,17,0,17.7164,3,0,0,0.0,0.0,14.1087,3.6217,37.7188,38,0,0.0,0,0,0,9.0,0.0,33.0347,2.7968,35.2861,23,0,29.8695,2,1,0,24.0,0.0,0.0,12.6162,5.2104,30,0,39.8018,3,0,0,0.0,0.0,3.149,4.4854,20.5836,33,0,9.3825,0,0,0,9.0,0.0,3.149,5.5639,26.0741,40,0,2.0,2,1,0,24.0,0.0,-40,3.149,3.149,-9.5794,24.8796,-15.7164,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_360,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,360.0,7.3842,0.0,0,0.0,0,0.0,2,0,14.1087,3.6217,37.7188,38,0,0.0,0,0,0,9.0,0.0,33.0347,2.7968,35.2861,23,0,29.8695,2,1,0,24.0,0.0,0.0,12.6162,5.2104,30,0,39.8018,3,0,0,0.0,0.0,3.149,4.4854,20.5836,33,0,9.3825,0,0,0,9.0,0.0,3.149,5.5639,26.0741,40,0,2.0,2,1,0,24.0,0.0,0.0,13.8466,1.4716,36,0,30.6157,3,0,0,0.0,0.0,-36,-14.1087,-3.149,10.2249,-36.2472,30.6157,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_390,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,390.0,7.3842,0.0,0,0.0,0,0.0,8,5,33.0347,2.7968,35.2861,23,0,29.8695,2,1,0,24.0,0.0,0.0,12.6162,5.2104,30,0,39.8018,3,0,0,0.0,0.0,3.149,4.4854,20.5836,33,0,9.3825,0,0,0,9.0,0.0,3.149,5.5639,26.0741,40,0,2.0,2,1,0,24.0,0.0,0.0,13.8466,1.4716,36,0,30.6157,3,0,0,0.0,0.0,4.1483,4.7047,33.2735,27,0,41.9674,0,0,0,9.0,0.0,-27,-28.8864,0.9993,1.9079,-2.0126,12.0979,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_420,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,420.0,7.3842,0.0,0,0.0,0,0.0,10,8,0.0,12.6162,5.2104,30,0,39.8018,3,0,0,0.0,0.0,3.149,4.4854,20.5836,33,0,9.3825,0,0,0,9.0,0.0,3.149,5.5639,26.0741,40,0,2.0,2,1,0,24.0,0.0,0.0,13.8466,1.4716,36,0,30.6157,3,0,0,0.0,0.0,4.1483,4.7047,33.2735,27,0,41.9674,0,0,0,9.0,0.0,10.122,4.8623,32.974,44,0,38.9104,2,1,0,24.0,0.0,-44,10.122,10.122,-7.7539,27.7636,-0.8914,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_450,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,450.0,7.3842,0.0,0,0.0,0,0.0,2,0,3.149,4.4854,20.5836,33,0,9.3825,0,0,0,9.0,0.0,3.149,5.5639,26.0741,40,0,2.0,2,1,0,24.0,0.0,0.0,13.8466,1.4716,36,0,30.6157,3,0,0,0.0,0.0,4.1483,4.7047,33.2735,27,0,41.9674,0,0,0,9.0,0.0,10.122,4.8623,32.974,44,0,38.9104,2,1,0,24.0,0.0,0.0,8.7941,0.4283,26,0,33.1409,3,0,0,0.0,0.0,-26,-3.149,-4.1483,4.3087,-20.1553,23.7584,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_480,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,480.0,7.3842,0.0,0,0.0,0,0.0,3,3,3.149,5.5639,26.0741,40,0,2.0,2,1,0,24.0,0.0,0.0,13.8466,1.4716,36,0,30.6157,3,0,0,0.0,0.0,4.1483,4.7047,33.2735,27,0,41.9674,0,0,0,9.0,0.0,10.122,4.8623,32.974,44,0,38.9104,2,1,0,24.0,0.0,0.0,8.7941,0.4283,26,0,33.1409,3,0,0,0.0,0.0,3.1489,2.4432,24.1013,13,0,41.0015,0,0,0,9.0,0.0,-13,-0.0001,-6.9731,-3.1207,-1.9728,39.0015,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_510,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,510.0,3.149,0.0,0,0.0,0,0.0,6,5,0.0,13.8466,1.4716,36,0,30.6157,3,0,0,0.0,0.0,4.1483,4.7047,33.2735,27,0,41.9674,0,0,0,9.0,0.0,10.122,4.8623,32.974,44,0,38.9104,2,1,0,24.0,0.0,0.0,8.7941,0.4283,26,0,33.1409,3,0,0,0.0,0.0,3.1489,2.4432,24.1013,13,0,41.0015,0,0,0,9.0,0.0,7.524,1.8493,40.9421,23,0,41.1234,2,1,0,24.0,0.0,-23,7.524,7.524,-11.9973,39.4705,10.5077,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_540,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,540.0,3.149,0.0,0,0.0,0,0.0,8,8,4.1483,4.7047,33.2735,27,0,41.9674,0,0,0,9.0,0.0,10.122,4.8623,32.974,44,0,38.9104,2,1,0,24.0,0.0,0.0,8.7941,0.4283,26,0,33.1409,3,0,0,0.0,0.0,3.1489,2.4432,24.1013,13,0,41.0015,0,0,0,9.0,0.0,7.524,1.8493,40.9421,23,0,41.1234,2,1,0,24.0,0.0,10.3874,0.9324,59.1831,17,0,33.3533,3,0,0,0.0,0.0,-17,6.2391,7.2385,-3.7723,25.9096,-8.6141,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_570,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,570.0,3.149,0.0,0,0.0,0,0.0,11,10,10.122,4.8623,32.974,44,0,38.9104,2,1,0,24.0,0.0,0.0,8.7941,0.4283,26,0,33.1409,3,0,0,0.0,0.0,3.1489,2.4432,24.1013,13,0,41.0015,0,0,0,9.0,0.0,7.524,1.8493,40.9421,23,0,41.1234,2,1,0,24.0,0.0,10.3874,0.9324,59.1831,17,0,33.3533,3,0,0,0.0,0.0,10.4166,0.9569,60.1527,26,0,41.859,0,0,0,9.0,0.0,-26,0.2946,2.8926,-3.9054,27.1787,2.9486,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_600,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,600.0,0.0,0.0,0,0.0,0,0.0,12,11,0.0,8.7941,0.4283,26,0,33.1409,3,0,0,0.0,0.0,3.1489,2.4432,24.1013,13,0,41.0015,0,0,0,9.0,0.0,7.524,1.8493,40.9421,23,0,41.1234,2,1,0,24.0,0.0,10.3874,0.9324,59.1831,17,0,33.3533,3,0,0,0.0,0.0,10.4166,0.9569,60.1527,26,0,41.859,0,0,0,9.0,0.0,19.3969,0.7984,53.7435,24,0,41.8052,2,1,0,24.0,0.0,-24,19.3969,9.0095,-7.9957,53.3152,8.6643,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_630,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,630.0,0.0,0.0,0,0.0,0,0.0,10,10,3.1489,2.4432,24.1013,13,0,41.0015,0,0,0,9.0,0.0,7.524,1.8493,40.9421,23,0,41.1234,2,1,0,24.0,0.0,10.3874,0.9324,59.1831,17,0,33.3533,3,0,0,0.0,0.0,10.4166,0.9569,60.1527,26,0,41.859,0,0,0,9.0,0.0,19.3969,0.7984,53.7435,24,0,41.8052,2,1,0,24.0,0.0,7.4068,0.359,49.8369,9,0,35.7263,3,0,0,0.0,0.0,-9,4.2579,-3.0098,-2.0842,25.7356,-5.2752,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_660,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,660.0,0.0,0.0,0,0.0,0,0.0,11,10,7.524,1.8493,40.9421,23,0,41.1234,2,1,0,24.0,0.0,10.3874,0.9324,59.1831,17,0,33.3533,3,0,0,0.0,0.0,10.4166,0.9569,60.1527,26,0,41.859,0,0,0,9.0,0.0,19.3969,0.7984,53.7435,24,0,41.8052,2,1,0,24.0,0.0,7.4068,0.359,49.8369,9,0,35.7263,3,0,0,0.0,0.0,7.3842,0.0654,43.3136,24,0,42.3198,0,0,0,9.0,0.0,-24,-0.1398,-12.0127,-1.7839,2.3715,1.1964,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_690,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,690.0,0.0,0.0,0,0.0,0,0.0,9,9,10.3874,0.9324,59.1831,17,0,33.3533,3,0,0,0.0,0.0,10.4166,0.9569,60.1527,26,0,41.859,0,0,0,9.0,0.0,19.3969,0.7984,53.7435,24,0,41.8052,2,1,0,24.0,0.0,7.4068,0.359,49.8369,9,0,35.7263,3,0,0,0.0,0.0,7.3842,0.0654,43.3136,24,0,42.3198,0,0,0,9.0,0.0,7.3842,0.0,40.9965,19,0,42.2042,2,1,0,24.0,0.0,-19,-3.0032,-0.0226,-0.9324,-18.1866,8.8509,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_720,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,720.0,0.0,0.0,0,0.0,0,0.0,9,9,10.4166,0.9569,60.1527,26,0,41.859,0,0,0,9.0,0.0,19.3969,0.7984,53.7435,24,0,41.8052,2,1,0,24.0,0.0,7.4068,0.359,49.8369,9,0,35.7263,3,0,0,0.0,0.0,7.3842,0.0654,43.3136,24,0,42.3198,0,0,0,9.0,0.0,7.3842,0.0,40.9965,19,0,42.2042,2,1,0,24.0,0.0,7.3842,0.0,40.9965,22,0,43.1963,3,0,0,0.0,0.0,-22,-3.0324,0.0,-0.9569,-19.1562,1.3373,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_750,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,750.0,0.0,0.0,0,0.0,0,0.0,9,9,19.3969,0.7984,53.7435,24,0,41.8052,2,1,0,24.0,0.0,7.4068,0.359,49.8369,9,0,35.7263,3,0,0,0.0,0.0,7.3842,0.0654,43.3136,24,0,42.3198,0,0,0,9.0,0.0,7.3842,0.0,40.9965,19,0,42.2042,2,1,0,24.0,0.0,7.3842,0.0,40.9965,22,0,43.1963,3,0,0,0.0,0.0,7.3842,0.0,40.9965,28,0,40.5113,0,0,0,9.0,0.0,-28,-12.0127,0.0,-0.7984,-12.747,-1.2939,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_780,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,780.0,0.0,0.0,0,0.0,0,0.0,9,9,7.4068,0.359,49.8369,9,0,35.7263,3,0,0,0.0,0.0,7.3842,0.0654,43.3136,24,0,42.3198,0,0,0,9.0,0.0,7.3842,0.0,40.9965,19,0,42.2042,2,1,0,24.0,0.0,7.3842,0.0,40.9965,22,0,43.1963,3,0,0,0.0,0.0,7.3842,0.0,40.9965,28,0,40.5113,0,0,0,9.0,0.0,7.3842,0.5507,29.5828,22,0,40.5063,2,1,0,24.0,0.0,-22,-0.0226,0.0,0.1917,-20.2541,4.78,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_810,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,810.0,0.0,0.0,0,0.0,0,0.0,1,1,7.3842,0.0654,43.3136,24,0,42.3198,0,0,0,9.0,0.0,7.3842,0.0,40.9965,19,0,42.2042,2,1,0,24.0,0.0,7.3842,0.0,40.9965,22,0,43.1963,3,0,0,0.0,0.0,7.3842,0.0,40.9965,28,0,40.5113,0,0,0,9.0,0.0,7.3842,0.5507,29.5828,22,0,40.5063,2,1,0,24.0,0.0,3.149,0.0001,15.1759,26,0,38.3347,3,0,0,0.0,0.0,-26,-4.2352,-4.2352,-0.0653,-28.1377,-3.9851,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_840,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,840.0,0.0,0.0,0,0.0,0,0.0,1,1,7.3842,0.0,40.9965,19,0,42.2042,2,1,0,24.0,0.0,7.3842,0.0,40.9965,22,0,43.1963,3,0,0,0.0,0.0,7.3842,0.0,40.9965,28,0,40.5113,0,0,0,9.0,0.0,7.3842,0.5507,29.5828,22,0,40.5063,2,1,0,24.0,0.0,3.149,0.0001,15.1759,26,0,38.3347,3,0,0,0.0,0.0,3.149,0.0,15.1759,19,0,35.0208,0,0,0,9.0,0.0,-19,-4.2352,-4.2352,0.0,-25.8206,-7.1834,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_870,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,870.0,0.0,0.0,0,0.0,0,0.0,1,1,7.3842,0.0,40.9965,22,0,43.1963,3,0,0,0.0,0.0,7.3842,0.0,40.9965,28,0,40.5113,0,0,0,9.0,0.0,7.3842,0.5507,29.5828,22,0,40.5063,2,1,0,24.0,0.0,3.149,0.0001,15.1759,26,0,38.3347,3,0,0,0.0,0.0,3.149,0.0,15.1759,19,0,35.0208,0,0,0,9.0,0.0,3.149,0.0,7.588,13,0,35.7106,2,1,0,24.0,0.0,-13,-4.2352,0.0,0.0,-33.4085,-7.4857,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_900,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,900.0,0.0,0.0,0,0.0,0,0.0,0,0,7.3842,0.0,40.9965,28,0,40.5113,0,0,0,9.0,0.0,7.3842,0.5507,29.5828,22,0,40.5063,2,1,0,24.0,0.0,3.149,0.0001,15.1759,26,0,38.3347,3,0,0,0.0,0.0,3.149,0.0,15.1759,19,0,35.0208,0,0,0,9.0,0.0,3.149,0.0,7.588,13,0,35.7106,2,1,0,24.0,0.0,0.0,0.0,0.0,14,0,34.2465,3,0,0,0.0,0.0,-14,-7.3842,-3.149,0.0,-40.9965,-6.2648,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_930,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,930.0,0.0,0.0,0,0.0,0,0.0,0,0,7.3842,0.5507,29.5828,22,0,40.5063,2,1,0,24.0,0.0,3.149,0.0001,15.1759,26,0,38.3347,3,0,0,0.0,0.0,3.149,0.0,15.1759,19,0,35.0208,0,0,0,9.0,0.0,3.149,0.0,7.588,13,0,35.7106,2,1,0,24.0,0.0,0.0,0.0,0.0,14,0,34.2465,3,0,0,0.0,0.0,0.0,0.0,0.0,12,0,32.3671,0,0,0,9.0,0.0,-12,-7.3842,-3.149,-0.5507,-29.5828,-8.1392,test
corridor_baseline_seed42_scale0.65_J1_SAN_GANESHKHIND_960,corridor_baseline_seed42_scale0.65,seed42_scale0_65,J1_SAN,GANESHKHIND,960.0,0.0,0.0,0,0.0,0,0.0,0,0,3.149,0.0001,15.1759,26,0,38.3347,3,0,0,0.0,0.0,3.149,0.0,15.1759,19,0,35.0208,0,0,0,9.0,0.0,3.149,0.0,7.588,13,0,35.7106,2,1,0,24.0,0.0,0.0,0.0,0.0,14,0,34.2465,3,0,0,0.0,0.0,0.0,0.0,0.0,12,0,32.3671,0,0,0,9.0,0.0,0.0,0.0,0.0,12,0,32.3052,2,1,0,24.0,0.0,-12,-3.149,0.0,-0.0001,-15.1759,-6.0295,test
